,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
0,69.74699956000524,58.758289993401945,-41.01861688669328,23.195578649705226,-42.0371435045555,37.58833787075997,6.824330362553326,37.029998779296875,32.54999923706055,36.34000015258789,35.66999816894531,34.66999816894531,35.619998931884766,36.91999816894531,36.40999984741211,5.079999923706055,4.610000133514404,4.03000020980835,4.699999809265137,5.730000019073486,5.730000019073486,4.889999866485596,4.050000190734863,-3.359999895095825,-1.4700000286102295,-10.579999923706055,-12.850000381469727,-10.699999809265137,-10.699999809265137,-13.289999961853027,-14.470000267028809,-3.1700000762939453,-3.5,-4.46999979019165,-2.2799999713897705,5.71999979019165,-2.7300000190734863,-3.190000057220459,-4.550000190734863,-1.7,-0.8,-1.41,0.371463,2.97
1,64.355820329783,50.299785017338536,-37.887212287968794,6.824330362553383,-51.04389299273291,31.213215502713467,-3.1469078041521925,36.95000076293945,33.36000061035156,36.54999923706055,35.709999084472656,34.66999816894531,35.66999816894531,36.400001525878906,32.869998931884766,4.980000019073486,3.75,4.119999885559082,4.75,5.730000019073486,5.730000019073486,4.699999809265137,4.019999980926514,-2.700000047683716,-10.3100004196167,-12.270000457763672,-13.869999885559082,-10.699999809265137,-10.699999809265137,-12.850000381469727,-10.710000038146973,-1.5199999809265137,-5.739999771118164,-2.4000000953674316,-1.9700000286102295,5.71999979019165,-2.2799999713897705,-4.309999942779541,-2.680000066757202,-0.9,0.0,-0.48,0.458155,2.26
2,61.57058869095198,46.864126503194996,-25.02186795381641,-9.851798714687334,-47.959903075856204,27.509791486796928,-3.0955190209996317,31.889999389648438,36.209999084472656,36.130001068115234,35.66999816894531,34.66999816894531,35.66999816894531,36.34000015258789,32.650001525878906,5.619999885559082,4.239999771118164,3.8499999046325684,5.099999904632568,5.730000019073486,5.730000019073486,4.699999809265137,4.03000020980835,-8.15999984741211,-6.070000171661377,-12.779999732971191,-13.539999961853027,-10.699999809265137,-10.699999809265137,-12.850000381469727,-10.579999923706055,-2.759999990463257,-4.869999885559082,-3.569999933242798,-2.1500000953674316,5.71999979019165,-2.2799999713897705,-4.46999979019165,-3.8299999237060547,1.0,0.0,-0.04,0.942235,0.23
3,68.32752643329678,52.240220289351896,-47.50904695437927,12.391608724396235,-41.57112685637992,31.213461746015525,2.8301180390251943,32.369998931884766,36.529998779296875,36.869998931884766,35.619998931884766,34.66999816894531,35.709999084472656,37.029998779296875,34.43000030517578,4.420000076293945,4.050000190734863,3.680000066757202,4.889999866485596,5.730000019073486,5.730000019073486,4.75,2.8499999046325684,-0.14000000059604645,-9.210000038146973,-14.680000305175781,-13.289999961853027,-10.699999809265137,-10.699999809265137,-13.869999885559082,-14.949999809265137,-4.210000038146973,-5.630000114440918,-3.490000009536743,-2.7300000190734863,5.71999979019165,-1.9700000286102295,-3.680000066757202,-7.53000020980835,-2.2,-2.3,-2.36,0.913927,0.6
4,65.21052583296415,55.8936099850215,-33.96449068863285,4.829894090498726,-13.668561754575137,31.05038395177155,14.42207600474876,34.97999954223633,33.560001373291016,36.52000045776367,35.66999816894531,34.52000045776367,35.189998626708984,34.72999954223633,34.84000015258789,5.369999885559082,4.03000020980835,3.3499999046325684,4.699999809265137,5.730000019073486,5.849999904632568,5.170000076293945,5.050000190734863,-7.550000190734863,-4.260000228881836,-11.680000305175781,-12.850000381469727,-10.699999809265137,-10.4399995803833,-11.350000381469727,-9.399999618530273,-4.309999942779541,-4.150000095367432,-5.119999885559082,-2.2799999713897705,6.619999885559082,-2.619999885559082,-2.450000047683716,3.940000057220459,-0.1,0.0,-0.32,0.592157,1.7
5,68.65354649562192,54.17975900946914,-40.15739242408546,6.131843271753382,-38.9548208929356,33.44852034835628,4.357684750171188,36.27000045776367,33.72999954223633,36.52000045776367,35.66999816894531,34.52000045776367,35.189998626708984,34.95000076293945,35.65999984741211,4.380000114440918,3.3399999141693115,3.3499999046325684,4.699999809265137,5.730000019073486,5.849999904632568,5.170000076293945,4.300000190734863,-11.289999961853027,-6.260000228881836,-11.680000305175781,-12.850000381469727,-10.699999809265137,-10.4399995803833,-11.350000381469727,-10.220000267028809,-4.829999923706055,-4.199999809265137,-5.119999885559082,-2.2799999713897705,6.619999885559082,-2.619999885559082,-2.8499999046325684,5.460000038146973,-2.2,-0.5,-1.39,0.236098,3.95
6,71.51107622450957,58.55238742837963,-28.24026134624097,14.392862251912163,-34.16965311698891,40.064900317612,9.730683102128012,36.95000076293945,32.540000915527344,36.34000015258789,35.66999816894531,34.52000045776367,35.060001373291016,35.279998779296875,34.63999938964844,5.179999828338623,4.630000114440918,4.03000020980835,4.699999809265137,5.730000019073486,5.849999904632568,4.869999885559082,4.329999923706055,-3.869999885559082,-1.909999966621399,-10.579999923706055,-12.850000381469727,-10.699999809265137,-10.4399995803833,-10.829999923706055,-8.859999656677246,-2.319999933242798,-3.1700000762939453,-4.46999979019165,-2.2799999713897705,6.619999885559082,-2.940000057220459,-3.2799999713897705,-0.6100000143051147,-1.2,-0.5,-0.84,0.574042,1.72
7,65.41936033633283,54.11611197603844,-28.24026134624097,0.3747174643805238,-28.63636018005343,32.44701023134826,11.44493937681051,36.65999984741211,32.7400016784668,36.400001525878906,35.66999816894531,34.52000045776367,35.060001373291016,35.279998779296875,34.63999938964844,4.5,4.800000190734863,4.019999980926514,4.699999809265137,5.730000019073486,5.849999904632568,4.869999885559082,4.329999923706055,-10.300000190734863,-3.4600000381469727,-10.710000038146973,-12.850000381469727,-10.699999809265137,-10.4399995803833,-10.829999923706055,-8.859999656677246,-1.1399999856948853,-2.5,-4.309999942779541,-2.2799999713897705,6.619999885559082,-2.940000057220459,-3.2799999713897705,-0.6100000143051147,-0.8,-1.5,-1.72,0.696834,1.68
8,64.78019243053166,55.130697430507894,-27.59346487602747,8.984769980086014,-34.85903043860665,38.50221203852459,-0.801694078665605,35.06999969482422,33.70000076293945,36.880001068115234,35.709999084472656,34.52000045776367,34.95000076293945,35.529998779296875,31.610000610351562,5.690000057220459,4.650000095367432,3.7899999618530273,4.75,5.730000019073486,5.849999904632568,4.670000076293945,4.489999771118164,-7.03000020980835,-11.609999656677246,-12.630000114440918,-13.869999885559082,-10.699999809265137,-10.4399995803833,-10.739999771118164,-5.420000076293945,4.909999847412109,-6.199999809265137,-3.130000114440918,-1.9700000286102295,6.619999885559082,-3.0799999237060547,-3.630000114440918,-1.6399999856948853,0.0,0.0,-0.2,0.722868,1.27
9,68.28103969387104,50.62258299225965,-37.97535091435074,-2.956798707807593,-39.60109136726351,29.57007968199224,-1.212719020697989,34.29999923706055,32.560001373291016,36.0,35.66999816894531,34.52000045776367,34.95000076293945,35.95000076293945,33.36000061035156,4.820000171661377,4.510000228881836,4.050000190734863,4.699999809265137,5.730000019073486,5.849999904632568,4.670000076293945,3.3399999141693115,-2.380000114440918,-1.5,-9.210000038146973,-12.850000381469727,-10.699999809265137,-10.4399995803833,-10.739999771118164,-6.260000228881836,-2.3399999141693115,-3.9000000953674316,-4.329999923706055,-2.2799999713897705,6.619999885559082,-3.0799999237060547,-4.579999923706055,-2.990000009536743,-2.0,-0.9,-1.56,0.343161,1.95
